id,fruit
DEBE01YYK0001yDz,gooseberry
DEBE01YYK0001ywL,gooseberry
DEBE01YYK0001xiQ,kiwi
DEBE01YYK0001z3M,kiwi
DEBE01YYK0001yuT,pear
DEBE01YYK0001xmF,gooseberry
DEBE01YYK0001yAc_831,gooseberry
DEBE01YYK0001zF0,apple
DEBE01YYK0001yov,banana
DEBE01YYK0001yyq_95,apple
DEBE01YYK0001z3T_787,apple
DEBE01YYK0001xdE_24,kiwi
DEBE01YYK0001z0a_584,kiwi
DEBE01YYK0001yFH_300,kiwi
DEBE01YYK0001xgz,kiwi
DEBE01YYK0001xgO,apple
DEBE01YYK0001xhi,kiwi
DEBE01YYK0001yPz,gooseberry
DEBE01YYK0001xdH,kiwi
DEBE01YYK0001yvm,gooseberry
DEBE01YYK0001z98,kiwi
DEBE01YYK0001xAY,apple
DEBE01YYK0001ydh,kiwi
DEBE01YYK0001yMJ,kiwi
DEBE01YYK0001xVp,pear
DEBE01YYK0001y8t,banana
DEBE01YYK0001yYh,kiwi
DEBE01YYK0001zE0,pear
DEBE01YYK0001xr1,apple
DEBE01YYK0001xag,pear
DEBE01YYK0001yAn,kiwi
DEBE01YYK0001xF2,banana
DEBE01YYK0001xNQ,banana
DEBE01YYK0001xfY,kiwi
DEBE01YYK0001x13,apple
DEBE01YYK0001xgJ,pear
DEBE01YYK0001xWs,kiwi
DEBE01YYK0001x66,apple
DEBE01YYK0001z5z,banana
DEBE01YYK0001xlZ,kiwi
DEBE01YYK0001yCa,gooseberry
DEBE01YYK0001yBk,kiwi
DEBE01YYK0001xtF,pear
DEBE01YYK0001yLT,gooseberry
DEBE01YYK0001xpI,gooseberry
DEBE01YYK0001yQr,banana
DEBE01YYK0001yl2,gooseberry
DEBE01YYK0001xYk,pear
DEBE01YYK0001xLy,banana
DEBE01YYK0001yc4,banana
DEBE01YYK0001ySM,kiwi
DEBE01YYK0001yiS,kiwi
DEBE01YYK0001xST,apple
DEBE01YYK0001xJs,banana
DEBE01YYK0001yF2,apple
DEBE01YYK0001yOt,apple
DEBE01YYK0001z3k,banana
DEBE01YYK0001yvB,gooseberry
DEBE01YYK0001xGQ,pear
DEBE01YYK0001xQi,kiwi
DEBE01YYK0001yhH,gooseberry
DEBE01YYK0001xMc,pear
DEBE01YYK0001y2c,apple
DEBE01YYK0001y2d,apple
DEBE01YYK0001yzA,banana
DEBE01YYK0001yEt,banana
DEBE01YYK0001z4f,kiwi
DEBE01YYK0001xp9,gooseberry
DEBE01YYK0001ydR,apple
DEBE01YYK0001ytG,apple
DEBE01YYK0001yWv,pear
DEBE01YYK0001xoR,kiwi
DEBE01YYK0001z4T,kiwi
DEBE01YYK0001wzD,kiwi
DEBE01YYK0001yej,apple
DEBE01YYK0001xuo,apple
DEBE01YYK0001yFU,apple
DEBE01YYK0001yec,banana
DEBE01YYK0001yTk,apple
DEBE01YYK0001x98,apple
DEBE01YYK0001y4B,gooseberry
DEBE01YYK0001xV1,kiwi
DEBE01YYK0001yY5,pear
DEBE01YYK0001yWx,apple
DEBE01YYK0001yVg,pear
DEBE01YYK0001xVV,apple
DEBE01YYK0001wzo,apple
DEBE01YYK0001xIA,banana
DEBE01YYK0001xyZ,gooseberry
DEBE01YYK0001x31,kiwi
DEBE01YYK0001xLT,banana
DEBE01YYK0001yMn,kiwi
DEBE01YYK0001yah,apple
DEBE01YYK0001xPf,pear
DEBE01YYK0001xYb,kiwi
DEBE01YYK0001xKH,gooseberry
DEBE01YYK0001z1Z,apple
DEBE01YYK0001yzF,gooseberry
DEBE01YYK0001ysP,banana
DEBE01YYK0001yxc,banana
DEBE01YYK0001yE7,kiwi
DEBE01YYK0001yuC,gooseberry
DEBE01YYK0001ytS,gooseberry
DEBE01YYK0001yAx,banana
DEBE01YYK0001yri,gooseberry
DEBE01YYK0001x01,banana
DEBE01YYK0001z3L,banana
DEBE01YYK0001xuK,kiwi
DEBE01YYK0001xvN,kiwi
DEBE01YYK0001yrE,kiwi
DEBE01YYK0001yqC,apple
DEBE01YYK0001xbi,pear
DEBE01YYK0001xXb,banana
DEBE01YYK0001yYL,pear
DEBE01YYK0001yQz,pear
DEBE01YYK0001yZK,banana
DEBE01YYK0001xUJ,gooseberry
DEBE01YYK0001xSl,pear
DEBE01YYK0001ysy,banana
DEBE01YYK0001xHp,pear
DEBE01YYK0001xAW,gooseberry
DEBE01YYK0001z6R,banana
DEBE01YYK0001yqV,banana
DEBE01YYK0001x3Q,pear
DEBE01YYK0001xOm,pear
DEBE01YYK0001y1N,banana
DEBE01YYK0001yPM,banana
DEBE01YYK0001x1S,pear
DEBE01YYK0001xAw,gooseberry
DEBE01YYK0001xzw,pear
DEBE01YYK0001yjZ,kiwi
DEBE01YYK0001zBd,kiwi
DEBE01YYK0001ypn,pear
DEBE01YYK0001wzT,pear
DEBE01YYK0001x7e,kiwi
DEBE01YYK0001xhh,kiwi
DEBE01YYK0001yGJ,banana
DEBE01YYK0001x4Z,apple
DEBE01YYK0001z9K,pear
DEBE01YYK0001xAo,gooseberry
DEBE01YYK0001y0m,banana
DEBE01YYK0001yOH,apple
DEBE01YYK0001yQo,apple
DEBE01YYK0001y4c,banana
DEBE01YYK0001xj7,kiwi
DEBE01YYK0001xih,pear
DEBE01YYK0001xIH,gooseberry
DEBE01YYK0001y1l,banana
DEBE01YYK0001ypI,gooseberry
DEBE01YYK0001yki,gooseberry
DEBE01YYK0001yvg,gooseberry
DEBE01YYK0001xYM,apple
DEBE01YYK0001yTF,apple
DEBE01YYK0001y9N,gooseberry
DEBE01YYK0001z6C,gooseberry
DEBE01YYK0001xBC,banana
DEBE01YYK0001zA5,banana
DEBE01YYK0001y2p,gooseberry
DEBE01YYK0001yxT,pear
DEBE01YYK0001xL8,apple
DEBE01YYK0001xOA,kiwi
DEBE01YYK0001yub,kiwi
DEBE01YYK0001xvw,apple
DEBE01YYK0001x2z,kiwi
DEBE01YYK0001y9O,gooseberry
DEBE01YYK0001y8M,kiwi
DEBE01YYK0001z4V,apple
DEBE01YYK0001xbj,apple
DEBE01YYK0001x4n,gooseberry
DEBE01YYK0001z1b,pear
DEBE01YYK0001y3Z,kiwi
DEBE01YYK0001xA3,gooseberry
DEBE01YYK0001xbf,banana
DEBE01YYK0001xpA,pear
DEBE01YYK0001xEf,pear
DEBE01YYK0001xVE,pear
DEBE01YYK0001y8e,apple
DEBE01YYK0001xsF,banana
DEBE01YYK0001yyN,kiwi
DEBE01YYK0001y89,kiwi
DEBE01YYK0001x39,pear
DEBE01YYK0001yUr,banana
DEBE01YYK0001y4k,gooseberry
DEBE01YYK0001yrH,pear
DEBE01YYK0001yAd,kiwi
DEBE01YYK0001yo2,gooseberry
DEBE01YYK0001ycX,banana
DEBE01YYK0001z4y,banana
DEBE01YYK0001xH0,apple
DEBE01YYK0001xJw,pear
DEBE01YYK0001xCM,banana
DEBE01YYK0001xGr,pear
DEBE01YYK0001ye2,apple
DEBE01YYK0001zE1,kiwi
DEBE01YYK0001xeR,apple
DEBE01YYK0001yo7,pear
DEBE01YYK0001yIQ,apple
DEBE01YYK0001yCM,pear
DEBE01YYK0001xxq,apple
DEBE01YYK0001x44,banana
DEBE01YYK0001zCh,banana
DEBE01YYK0001xSr,banana
DEBE01YYK0001yT3,apple
DEBE01YYK0001yTa,gooseberry
DEBE01YYK0001yK4,gooseberry
DEBE01YYK0001z4n,gooseberry
DEBE01YYK0001xmb,pear
DEBE01YYK0001xwH,kiwi
DEBE01YYK0001yZf,gooseberry
DEBE01YYK0001yKy,gooseberry
DEBE01YYK0001yVx,kiwi
DEBE01YYK0001wzH,gooseberry
DEBE01YYK0001xvR,pear
DEBE01YYK0001xvD,pear
DEBE01YYK0001xo8,pear
DEBE01YYK0001y1Z,kiwi
DEBE01YYK0001yu0,apple
DEBE01YYK0001xkr,apple
DEBE01YYK0001yJU,banana
DEBE01YYK0001yBg,gooseberry
DEBE01YYK0001yHJ,banana
DEBE01YYK0001xq9,gooseberry
DEBE01YYK0001z6s,gooseberry
DEBE01YYK0001x8z,apple
DEBE01YYK0001zDp,apple
DEBE01YYK0001x1V,apple
DEBE01YYK0001yk9,banana
DEBE01YYK0001yWU,apple
DEBE01YYK0001z43,gooseberry
DEBE01YYK0001xPA,banana
DEBE01YYK0001x41,banana
DEBE01YYK0001yfE,kiwi
DEBE01YYK0001xe0,apple
DEBE01YYK0001x0c,gooseberry
DEBE01YYK0001yTA,kiwi
DEBE01YYK0001xFv,pear
DEBE01YYK0001yKA,banana
DEBE01YYK0001yBU,gooseberry
DEBE01YYK0001xxw,banana
DEBE01YYK0001xbc,apple
DEBE01YYK0001ylM,pear
DEBE01YYK0001xD8,kiwi
DEBE01YYK0001xfy,banana
DEBE01YYK0001xjX,pear
DEBE01YYK0001xYN,gooseberry
DEBE01YYK0001yKR,kiwi
DEBE01YYK0001zAZ,gooseberry
DEBE01YYK0001yEu,banana
DEBE01YYK0001yTr,kiwi
DEBE01YYK0001xR1,apple
DEBE01YYK0001xNh,gooseberry
DEBE01YYK0001xWO,gooseberry
DEBE01YYK0001xe2,kiwi
DEBE01YYK0001yLV,kiwi
DEBE01YYK0001xKr,banana
DEBE01YYK0001ymR,apple
DEBE01YYK0001yFP,banana
DEBE01YYK0001xRr,pear
DEBE01YYK0001z1n,gooseberry
DEBE01YYK0001xU5,pear
DEBE01YYK0001ywp,apple
DEBE01YYK0001z0W,banana
DEBE01YYK0001xwt,apple
DEBE01YYK0001ynO,kiwi
DEBE01YYK0001xck,gooseberry
DEBE01YYK0001yXj,banana
DEBE01YYK0001yFR,kiwi
DEBE01YYK0001xPI,gooseberry
DEBE01YYK0001yox,pear
DEBE01YYK0001xTf,gooseberry
DEBE01YYK0001z7O,pear
DEBE01YYK0001x1u,apple
DEBE01YYK0001y3u,apple
DEBE01YYK0001xGs,banana
DEBE01YYK0001xOX_786,apple
DEBE01YYK0001xop_876,kiwi
DEBE01YYK0001yxk,banana
DEBE01YYK0001yWK_752,apple
DEBE01YYK0001xWN,gooseberry
DEBE01YYK0001xpl,apple
DEBE01YYK0001yYD,apple
DEBE01YYK0001xfZ,banana
DEBE01YYK0001yCc,apple
DEBE01YYK0001yNw,pear
DEBE01YYK0001yKh,apple
DEBE01YYK0001y61,apple
DEBE01YYK0001yix_524,pear
DEBE01YYK0001ye9,apple
DEBE01YYK0001yz0,pear
DEBE01YYK0001zCt,banana
DEBE01YYK0001yiX,banana
DEBE01YYK0001yNv,apple
DEBE01YYK0001ysk,pear
DEBE01YYK0001z78,banana
DEBE01YYK0001yxq,apple
DEBE01YYK0001xy5,banana
DEBE01YYK0001xue,kiwi
DEBE01YYK0001yPa,banana
DEBE01YYK0001ywV,kiwi
DEBE01YYK0001yik,banana
DEBE01YYK0001yGV,pear
DEBE01YYK0001ynl,kiwi
DEBE01YYK0001xyP_75,banana
DEBE01YYK0001xOe,apple
DEBE01YYK0001x1r,pear
DEBE01YYK0001yEl,apple
DEBE01YYK0001xcJ,pear
DEBE01YYK0001xJk,apple
DEBE01YYK0001yJ1,banana
DEBE01YYK0001xmQ_834,pear
DEBE01YYK0001ywr_323,kiwi
DEBE01YYK0001yGQ_926,apple
DEBE01YYK0001zDh,kiwi
DEBE01YYK0001xfS_128,kiwi
DEBE01YYK0001y9k,pear
DEBE01YYK0001yzM,gooseberry
DEBE01YYK0001yth_553,apple
DEBE01YYK0001xO5,kiwi
DEBE01YYK0001xmn,gooseberry
DEBE01YYK0001yL1,apple
DEBE01YYK0001xgq,kiwi
DEBE01YYK0001yPZ,pear
DEBE01YYK0001xWQ,banana
DEBE01YYK0001xpy,banana
DEBE01YYK0001z3H,pear
DEBE01YYK0001y7w,apple
DEBE01YYK0001yiU_232,apple
DEBE01YYK0001yOF,kiwi
DEBE01YYK0001xsa,pear
DEBE01YYK0001yNc,pear
DEBE01YYK0001yLX,banana
DEBE01YYK0001y5m,gooseberry
DEBE01YYK0001xtk,banana
DEBE01YYK0001zDP_373,kiwi
DEBE01YYK0001yMU,apple
DEBE01YYK0001yXe,pear
DEBE01YYK0001xba_948,gooseberry
DEBE01YYK0001xs2,gooseberry
DEBE01YYK0001xTQ,kiwi
DEBE01YYK0001xvI,apple
DEBE01YYK0001yih,banana
DEBE01YYK0001yOe,kiwi
DEBE01YYK0001z4u,pear
DEBE01YYK0001xGi,apple
DEBE01YYK0001yYf,gooseberry
DEBE01YYK0001yZ4_497,kiwi
DEBE01YYK0001yD9,pear
DEBE01YYK0001yMt,pear
DEBE01YYK0001xxs,gooseberry
DEBE01YYK0001xiY_10,gooseberry
DEBE01YYK0001yWb,pear
DEBE01YYK0001y7r,pear
DEBE01YYK0001xCI,gooseberry
DEBE01YYK0001z2L,gooseberry
DEBE01YYK0001xrT,pear
DEBE01YYK0001yHC,apple
DEBE01YYK0001yT6,pear
DEBE01YYK0001wzw,kiwi
DEBE01YYK0001yBY,gooseberry
DEBE01YYK0001yZT_723,pear
DEBE01YYK0001x4P_722,apple
DEBE01YYK0001xfA,apple
DEBE01YYK0001xDI,kiwi
DEBE01YYK0001yhc,pear
DEBE01YYK0001yFC,apple
DEBE01YYK0001xbL,banana
DEBE01YYK0001xmT,pear
DEBE01YYK0001yjO,gooseberry
DEBE01YYK0001z77,apple
DEBE01YYK0001xkG_838,kiwi
DEBE01YYK0001xv2,kiwi
DEBE01YYK0001yQx_9,pear
DEBE01YYK0001yqU,pear
DEBE01YYK0001yEM,apple
DEBE01YYK0001zC3,kiwi
DEBE01YYK0001ywA,kiwi
DEBE01YYK0001xkH,banana
DEBE01YYK0001yLP,gooseberry
DEBE01YYK0001z0e,banana
DEBE01YYK0001yPY,kiwi
DEBE01YYK0001yNV,gooseberry
DEBE01YYK0001xSY,banana
DEBE01YYK0001z1S,pear
DEBE01YYK0001xdM,pear
DEBE01YYK0001ytF,apple
DEBE01YYK0001ylm,kiwi
DEBE01YYK0001yG2,gooseberry
DEBE01YYK0001xPt,pear
DEBE01YYK0001x76,pear
DEBE01YYK0001xGA,apple
DEBE01YYK0001xDb,apple
DEBE01YYK0001xNi,apple
DEBE01YYK0001x1o,gooseberry
DEBE01YYK0001zCU,pear
DEBE01YYK0001xsp,pear
DEBE01YYK0001xJY,kiwi
DEBE01YYK0001x0Q,banana
DEBE01YYK0001yKd,kiwi
DEBE01YYK0001yjL,banana
DEBE01YYK0001z9w,pear
DEBE01YYK0001z5n,banana
DEBE01YYK0001xJR,gooseberry
DEBE01YYK0001xpQ,kiwi
DEBE01YYK0001wzO,pear
DEBE01YYK0001xFe,pear
DEBE01YYK0001ynx,kiwi
DEBE01YYK0001yzH,pear
DEBE01YYK0001ydz,gooseberry
DEBE01YYK0001xJG,banana
DEBE01YYK0001zEv,pear
DEBE01YYK0001yfb,pear
DEBE01YYK0001yYX,pear
DEBE01YYK0001yAr,gooseberry
DEBE01YYK0001x7g,gooseberry
DEBE01YYK0001yke,pear
DEBE01YYK0001y79,gooseberry
DEBE01YYK0001z8Z,pear
DEBE01YYK0001y3d,banana
DEBE01YYK0001z1L,gooseberry
DEBE01YYK0001xir,apple
DEBE01YYK0001xct,apple
DEBE01YYK0001xsJ,pear
DEBE01YYK0001xn1,kiwi
DEBE01YYK0001xJC,banana
DEBE01YYK0001yK0,apple
DEBE01YYK0001z5g,pear
DEBE01YYK0001ycx,apple
DEBE01YYK0001xpC,gooseberry
DEBE01YYK0001yWV,pear
DEBE01YYK0001ycu,pear
DEBE01YYK0001yVl,pear
DEBE01YYK0001xdw,apple
DEBE01YYK0001ybF,gooseberry
DEBE01YYK0001xwa,pear
DEBE01YYK0001xtP,apple
DEBE01YYK0001xoW,kiwi
DEBE01YYK0001xqY,apple
DEBE01YYK0001yr8,banana
DEBE01YYK0001yX4,apple
DEBE01YYK0001yzU,kiwi
DEBE01YYK0001xYU,kiwi
DEBE01YYK0001ykW,banana
DEBE01YYK0001y8U,kiwi
DEBE01YYK0001xBQ,apple
DEBE01YYK0001zDd,kiwi
DEBE01YYK0001z7l,kiwi
DEBE01YYK0001xNs,apple
DEBE01YYK0001y11,apple
DEBE01YYK0001xgf,pear
DEBE01YYK0001xpP,kiwi
DEBE01YYK0001x6d,kiwi
DEBE01YYK0001yF9,banana
DEBE01YYK0001z6e,pear
DEBE01YYK0001yhR,gooseberry
DEBE01YYK0001yl0,apple
DEBE01YYK0001yIv,gooseberry
DEBE01YYK0001ya3,pear
DEBE01YYK0001yoB,pear
DEBE01YYK0001y3z,kiwi
DEBE01YYK0001yv9,pear
DEBE01YYK0001z71,banana
DEBE01YYK0001xAN,pear
DEBE01YYK0001xwS,gooseberry
DEBE01YYK0001x9y,kiwi
DEBE01YYK0001yTS,gooseberry
DEBE01YYK0001y40,apple
DEBE01YYK0001x8J,kiwi
DEBE01YYK0001wzL,pear
DEBE01YYK0001z3w,pear
DEBE01YYK0001ymT,apple
DEBE01YYK0001yjA,kiwi
DEBE01YYK0001yHn,kiwi
DEBE01YYK0001z4U,gooseberry
DEBE01YYK0001y9b,pear
DEBE01YYK0001xo0,banana
DEBE01YYK0001xuV,gooseberry
DEBE01YYK0001ywn,gooseberry
DEBE01YYK0001yag,apple
DEBE01YYK0001y7N,pear
DEBE01YYK0001xto,gooseberry
DEBE01YYK0001x7y,kiwi
DEBE01YYK0001xi8,kiwi
DEBE01YYK0001ytN,banana
DEBE01YYK0001x78,kiwi
DEBE01YYK0001xS2,kiwi
DEBE01YYK0001xbX,apple
DEBE01YYK0001z8z,banana
DEBE01YYK0001xe8,pear
DEBE01YYK0001xl7,kiwi
DEBE01YYK0001yUR,banana
DEBE01YYK0000CFo,gooseberry
DEBE01YYK0001xft,pear
DEBE01YYK0001xu4,gooseberry
DEBE01YYK0001yyy,pear
DEBE01YYK0001z2c,gooseberry
DEBE01YYK0001ywx,apple
DEBE01YYK0001yy6,kiwi
DEBE01YYK0001x9L,apple
DEBE01YYK0001xpg,banana
DEBE01YYK0001xLY,kiwi
DEBE01YYK0001y87,gooseberry
DEBE01YYK0001yoI,apple
DEBE01YYK0001yQh,banana
DEBE01YYK0001yfv,banana
DEBE01YYK0001yoi,kiwi
DEBE01YYK0001xeS,gooseberry
DEBE01YYK0001xII,banana
DEBE01YYK0001z0I,banana
DEBE01YYK0001xgi,pear
DEBE01YYK0001y4L,banana
DEBE01YYK0001x9u,kiwi
DEBE01YYK0001yLq,kiwi
DEBE01YYK0001z4I,banana
DEBE01YYK0001ywI,pear
DEBE01YYK0001y5v,gooseberry
DEBE01YYK0001xsC,kiwi
DEBE01YYK0001xWh,apple
DEBE01YYK0001yGi,gooseberry
DEBE01YYK0001xG4,apple
DEBE01YYK0001xSR,apple
DEBE01YYK0001yaz,banana
DEBE01YYK0001xfB,gooseberry
DEBE01YYK0001zCb,pear
DEBE01YYK0001ynK,kiwi
DEBE01YYK0001z3J,apple
DEBE01YYK0001xoH,kiwi
DEBE01YYK0001yAy,banana
DEBE01YYK0001yUl,banana
DEBE01YYK0001yjc,kiwi
DEBE01YYK0001xfu,banana
DEBE01YYK0001yNx,apple
DEBE01YYK0001yla,pear
DEBE01YYK0001xiB,pear
DEBE01YYK0001x8r,banana
DEBE01YYK0001yjJ,kiwi
DEBE01YYK0001xMH,pear
DEBE01YYK0001yBm,gooseberry
DEBE01YYK0001y0N,apple
DEBE01YYK0001yO1,banana
DEBE01YYK0001yem,pear
DEBE01YYK0001xRO,gooseberry
DEBE01YYK0001yba,banana
DEBE01YYK0001z6H,kiwi
DEBE00YYGu00005X_953,gooseberry
DEBE01YYK0001xqz,apple
DEBE01YYK0000FDI,banana
DEBE01YYK0001yVY,kiwi
DEBE01YYK0000CHE,pear
DEBE01YYK0000DtV,banana
DEBE01YYK0001xf2,banana
DEBE00YY1mc0004E,apple
DEBE01YYK0001ySN,banana
DEBE01YYK0001xG2,gooseberry
DEBE01YYK0001xV6,banana
DEBE01YYK0001yw5,banana
DEBE01YYK0001zBb,apple
DEBE01YYK0001xxx_309,apple
DEBE01YYK0001ypM,gooseberry
DEBE01YYK00007Au,banana
DEBE01YYK0001xcV,kiwi
DEBE01YYK0001xg7,pear
DEBE01YYK00005cj,pear
DEBE01YYK0001yty,pear
DEBE01YYK0001z0g,gooseberry
DEBE01YYK0001x9c,banana
DEBE01YYK0001xMb,apple
DEBE01YYK0001z4i,apple
DEBE01YYK0001yXa_166,pear
DEBE01YYK0000578,kiwi
DEBE01YYK0001yKV,pear
DEBE01YYK00002pf_328,banana
DEBE01YYK0000DM1,apple
DEBE01YYK00001YS_898,banana
DEBE00YY1mc0002W_843,pear
DEBE01YYK000083e,banana
DEBE01YYK00002wL,kiwi
DEBE01YYK00005AI,pear
DEBE01YYK00005F5,gooseberry
DEBE01YYK00005Kp,apple
DEBE01YYK00001HK,apple
DEBE01YYK000047E,gooseberry
DEBE01YYK00007Si,apple
DEBE01YYK00005gP,apple
DEBE01YYK000086x,gooseberry
DEBE01YYK0001xM9,pear
DEBE01YYK00005Eg,banana
DEBE01YYK00003kr,pear
DEBE01YYK000046n,pear
DEBE01YYK0000Adn,gooseberry
DEBE01YYK00001iw,kiwi
DEBE01YYK0001ysD,kiwi
DEBE01YYK00001so,apple
DEBE01YYK00004sQ,kiwi
DEBE01YYK00007ri,kiwi
DEBE00YY1220005m,apple
DEBE00YY1220005X,pear
DEBE01YYK0001x0x,kiwi
DEBE01YYK00009bg,pear
DEBE01YYK0000Bp1,gooseberry
DEBE01YYK0001xSB,pear
DEBE01YYK0000FBz,gooseberry
DEBE01YYK00000CT,banana
DEBE01YYK00007z8,kiwi
DEBE01YYK000068w,pear
DEBE01YYK0001xH9,kiwi
DEBE01YYK0001xeD,kiwi
DEBE01YYK0000BWc,banana
DEBE01YYK00001eQ,pear
DEBE01YYK0001zBx,banana
DEBE01YYK0001z9V,pear
DEBE01YYK0001x1b,banana
DEBE01YYK00005OE,apple
DEBE01YYK000070M,kiwi
DEBE01YYK0001xby,banana
DEBE01YYK0001xHK,banana
DEBE01YYK0000AlS,pear
DEBE00YY21n0006Z,apple
DEBE01YYK000014n,pear
DEBE01YYK00002ou,pear
DEBE01YYK0000Boq,banana
DEBE01YYK00006PP,pear
DEBE01YYK000071q,apple
DEBE01YYK0001yTx,banana
DEBE00YY173000Et,apple
DEBE01YYK00004Po,pear
DEBE01YYK00007M6,pear
DEBE01YYK0001zEo,banana
DEBE01YYK0000BOF,banana
DEBE01YYK0000AXy,kiwi
DEBE01YYK0001xd2,gooseberry
DEBE01YYK00003TT,kiwi
DEBE01YYK00009dj,banana
DEBE01YYK0000AUt,banana
DEBE01YYK00003U2,gooseberry
DEBE01YYK0000Etz,pear
DEBE01YYK00001R6,pear
DEBE01YYK00009iy,banana
DEBE01YYK00003XN,banana
DEBE01YYK000033p,apple
DEBE01YYK00006XQ,pear
DEBE01YYK000041I,banana
DEBE01YYK00006BE,pear
DEBE01YYK0000BcI,kiwi
DEBE01YYK00006hj,banana
DEBE01YYK00004op,pear
DEBE01YYK00008ot,apple
DEBE01YYK0000AQ7,banana
DEBE01YYK00007i3,banana
DEBE01YYK00002On,banana
DEBE01YYK00003r7,banana
DEBE01YYK0001y3W,banana
DEBE01YYK0001ycD,banana
DEBE00YY16T00096,apple
DEBE00YY1220005h,pear
DEBE01YYK00002F1,kiwi
DEBE01YYK0001xfw,kiwi
DEBE01YYK0001xcd,apple
DEBE00YY1i30000T,apple
DEBE01YYK00003kW,pear
DEBE00YYf50000Eu,apple
DEBE00YY1iD00000,kiwi
DEBE01YYK0001x6f,gooseberry
DEBE01YYK0001xmJ,apple
DEBE00YY1m90007s,gooseberry
DEBE01YYK000078u,pear
DEBE01YYK00007jT,banana
DEBE01YYK0000BHh,apple
DEBE01YYK00008Om,apple
DEBE00YYf50000Ex,banana
DEBE01YYK00004Qe,banana
DEBE01YYK0000Dej,apple
DEBE01YYK00007ud,apple
DEBE01YYK0001xuJ,apple
DEBE01YYK00005sU,apple
DEBE01YYK0000FQx,banana
DEBE01YYK00003li,apple
DEBE01YYK00003Jw,gooseberry
DEBE01YYK00001Nk,apple
DEBE01YYK00006Bw,pear
DEBE01YYK0000517,kiwi
DEBE01YYK00002SC,kiwi
DEBE01YYK0000Ahf,apple
DEBE01YYK0000AM1,banana
DEBE01YYK00006mJ,kiwi
DEBE01YYK0001y2b,kiwi
DEBE01YYK0001xTm,kiwi
DEBE01YYK0001xz1,pear
DEBE01YYK0001yZS,apple
DEBE01YYK0001ySh,kiwi
DEBE01YYK00004kF,apple
DEBE00YYpY0000Jk,gooseberry
DEBE01YYK0001yzZ,pear
DEBE01YYK00002v2,apple
DEBE01YYK00004YY,pear
DEBE00YYpY0000Jf,gooseberry
DEBE01YYK00007xa,banana
DEBE01YYK00002ap,kiwi
DEBE00YYpY0000Jj,banana
DEBE01YYK00003RJ,banana
DEBE01YYK000011x,gooseberry
DEBE01YYK0001ujy,kiwi
DEBE01YYK0000FFZ,pear
DEBE01YYK00003PP,pear
DEBE01YYK0001ukB,apple
DEBE00YYme000093,gooseberry
DEBE01YYK00007Xu,pear
DEBE00YYxU000008,gooseberry
DEBE00YYxU00000B,pear
DEBE00YYxU00000D,apple
DEBE00YYxU00000C,gooseberry
DEBE01YYK0001y6Q,kiwi
DEBE01YYK0001yer,gooseberry
DEBE01YYK0000Cuz,kiwi
DEBE01YYK00009YV,pear
DEBE01YYK0000CcW,pear
DEBE01YYK00005uB,apple
DEBE01YYK00001cp,gooseberry
DEBE01YYK00002uV,apple
DEBE01YYK0000DHS,apple
DEBE01YYK00002on,kiwi
DEBE00YYzP00005g,gooseberry
DEBE01YYK00006Mr,banana
DEBE01YYK00004OH,banana
DEBE01YYK00007XG,kiwi
DEBE01YYK00008NB,pear
DEBE01YYK0001z6K,kiwi
DEBE01YYK000036W,gooseberry
DEBE00YY1mz0006y,banana
DEBE01YYK00002Gu,kiwi
DEBE01YYK0001xcH,banana
DEBE01YYK00009QX,apple
DEBE01YYK0000Cjm,banana
DEBE01YYK00005Ub,banana
DEBE01YYK00006pn,gooseberry
DEBE01YYK0000D6X,gooseberry
DEBE01YYK00001Gn,pear
DEBE01YYK0000Cqp,pear
DEBE01YYK00008Em,pear
DEBE01YYK0000Dy3,gooseberry
DEBE01YYK00007Wq,pear
DEBE01YYK0001uk4,pear
DEBE01YYK00007kH,banana
DEBE01YYK00006br,apple
DEBE01YYK00008xr,apple
DEBE01YYK0000BWA,pear
DEBE01YYK00001Ka,pear
DEBE01YYK00003wB,kiwi
DEBE01YYK00004ar,apple
DEBE01YYK0001yDt,apple
DEBE01YYK0000Ahm,pear
DEBE01YYK00000kN,gooseberry
DEBE01YYK0000Evs,pear
DEBE01YYK0001yKs,kiwi
DEBE00YYzP00005a,kiwi
DEBE01YYK0000A9a,apple
DEBE01YYK0000Amq,apple
DEBE00YY1n90005c,pear
DEBE01YYK00006Fz,kiwi
DEBE00YYyH00005i,banana
DEBE01YYK00004F9,apple
DEBE01YYK00000sg,kiwi
DEBE01YYK00002Es,kiwi
DEBE01YYK00002l9,apple
DEBE01YYK00009bw,apple
DEBE01YYK0001xQ0,apple
DEBE01YYK0000E7b,gooseberry
DEBE01YYK000070r,apple
DEBE00YY1mz0005u,kiwi
DEBE01YYK00003jS,banana
DEBE01YYK0000Bod,gooseberry
DEBE01YYK0000AYi,kiwi
DEBE01YYK00007Bw,apple
DEBE01YYK0001yUD,apple
DEBE01YYK0000BBg,banana
DEBE01YYK0001yZk,gooseberry
DEBE01YYK0000FAv,pear
DEBE01YYK00006rv,pear
DEBE01YYK00004cy,apple
DEBE01YYK0001yFN,apple
DEBE01YYK0001xKO,kiwi
DEBE01YYK00001JS,pear
DEBE01YYK00006Zy,apple
DEBE01YYK0000EHH,pear
DEBE01YYK0000C76,apple
DEBE01YYK00002gz,banana
DEBE01YYK00005Fi,apple
